Year,State,GOS_old,GOS,GOS_R,Non-Crisis Year,Concantenate,Merged,Income_inequality_merged,Income_inequality,GDP_merged,GDP,UR_merged,UR,Ugrowth,u growth dummy,X.change.in.real.GDP_merged,pcrgdp,ineq_merged,ineq,lrgdp,lii,GDP_Growth,_dummy,income_difference_in%_merged,inc_diff,perchg_inc_ineq,inc diff log
2016,Delaware,1,1,0,1,Delaware2016,Delaware2016,40491,40491,63001.35,63001.35,4.5,4.5,-8.163265306,,-2.5,-2.5,2.240857143,2.240857143,11.05091143,0.806858446,-5.411164265,,689.7977133,689.7977133,-0.089171975,
2017,Delaware,1,1,0,1,Delaware2017,Delaware2017,41164.75,41164.75,60801.25,60801.25,4.5,4.5,0,,-1.8,-1.8,2.404571429,2.404571429,11.01536563,0.877371688,-2.517583284,,776.3837638,776.3837638,7.305877865,
2018,Delaware,1,1,0,1,Delaware2018,Delaware2018,44260,44260,61735.125,61735.125,3.8,3.8,-15.55555556,,4.55,4.55,2.094339623,2.094339623,11.03060833,0.739238288,-1.969064928,,631.7073171,631.7073171,-12.90175048,
2019,Delaware,1,1,0,1,Delaware2019,Delaware2019,43812.75,43812.75,64262.425,64262.425,3.7,3.7,-2.631578947,,-0.25,-0.25,2.175,2.175,11.07073037,0.777028665,4.518644966,,669.2307692,669.2307692,3.851351334,
2020,Delaware,1,1,0,0,Delaware2020,Delaware2020,48400.25,48400.25,62056.25,62056.25,7.8,7.8,110.8108108,,1.2,1.2,2.1375,2.1375,11.03579651,0.759636922,-0.418784344,,589.6551724,589.6551724,-1.724137931,
2006,Florida,0,0,1,1,Florida2006,Florida2006,32172.75,32172.75,839963.75,839963.75,3.2,3.2,-13.51351351,,1.225,1.225,2.279245283,2.279245283,13.64111402,0.823844372,3.672585115,,629.1666667,629.1666667,-6.627850452,
2007,Florida,0,0,1,1,Florida2007,Florida2007,32997,32997,850048.625,850048.625,4,4,25,,-1,-1,2.292857143,2.292857143,13.65304883,0.829798701,1.166864695,,642,642,0.597209089,
2008,Florida,0,0,1,0,Florida2008,Florida2008,34246,34246,816070.2,816070.2,6.3,6.3,57.5,,-7.15,-7.15,2.335714286,2.335714286,13.61225566,0.848317748,-1.092396844,,681.25,681.25,1.869158885,
2009,Florida,0,0,1,1,Florida2009,Florida2009,34017.5,34017.5,769061.125,769061.125,10.4,10.4,65.07936508,,-1.025,-1.025,2.419230769,2.419230769,13.55292573,0.883449626,-7.216382503,,706.741573,706.741573,3.575629241,
2010,Florida,0,0,1,1,Florida2010,Florida2010,33005,33005,775039.45,775039.45,11.1,11.1,6.730769231,,0.45,0.45,2.396,2.396,13.56066921,0.87380068,-1.099812342,,739.5061728,739.5061728,-0.960254363,
2011,Florida,0,0,1,1,Florida2011,Florida2011,33715.5,33715.5,772021.3,772021.3,10,10,-9.90990991,,1.075,1.075,2.400809717,2.400809717,13.55676742,0.875806063,0.365030325,,732.0987654,732.0987654,0.200739441,
2012,Florida,0,0,1,1,Florida2012,Florida2012,33809,33809,778545.05,778545.05,8.5,8.5,-15,,1.65,1.65,2.428,2.428,13.56518214,0.887067873,1.038227401,,731.3253012,731.3253012,1.132546357,
2013,Florida,0,0,1,1,Florida2013,Florida2013,34217.25,34217.25,794842.15,794842.15,7.2,7.2,-15.29411765,,1.725,1.725,2.46,2.46,13.58589882,0.90016135,1.635840368,,723.5294118,723.5294118,1.317957166,
2014,Florida,0,0,1,1,Florida2014,Florida2014,35621.5,35621.5,817233.55,817233.55,6.3,6.3,-12.5,,4.3,4.3,2.448,2.448,13.6136802,0.895271365,1.697775715,,695.4545455,695.4545455,-0.487804878,
2015,Florida,0,0,1,1,Florida2015,Florida2015,36795,36795,852242.4,852242.4,5.5,5.5,-12.6984127,,3.4,3.4,2.362264151,2.362264151,13.65562627,0.859620545,4.283093859,,680.4347826,680.4347826,-3.502281413,
2016,Florida,0,0,1,1,Florida2016,Florida2016,38069.75,38069.75,881539.225,881539.225,4.8,4.8,-12.72727273,,4.325,4.325,2.348148148,2.348148148,13.68942478,0.853626995,3.391130839,,660.4166667,660.4166667,-0.597562427,
2017,Florida,0,0,1,1,Florida2017,Florida2017,38630.75,38630.75,912966.175,912966.175,4.2,4.2,-12.5,,3.65,3.65,2.280701754,2.280701754,13.72445411,0.824483182,4.316890275,,650,650,-2.872322773,
2018,Florida,0,0,1,1,Florida2018,Florida2018,38662.25,38662.25,943463.4,943463.4,3.6,3.6,-14.28571429,,2.925,2.925,2.29,2.29,13.75731285,0.828551818,3.640884008,,666.9902913,666.9902913,0.407692325,
2019,Florida,0,0,1,1,Florida2019,Florida2019,41177,41177,971619.15,971619.15,3.2,3.2,-11.11111111,,0.525,0.525,2.241935484,2.241935484,13.78671919,0.807339548,2.899294033,,626.1261261,626.1261261,-2.098887162,
2020,Florida,0,0,1,0,Florida2020,Florida2020,41301,41301,944000.8,944000.8,7.7,7.7,140.625,,3.825,3.825,2.285276074,2.285276074,13.75788229,0.826486837,0.489733674,,647.826087,647.826087,1.933177396,
2006,Georgia,0,0,1,1,Georgia2006,Georgia2006,33842.5,33842.5,453032.1,453032.1,4.7,4.7,-11.32075472,,-0.05,-0.05,3.089830508,3.089830508,13.02371826,1.128116238,1.706307201,,1029.943503,1029.943503,-2.937261519,
2007,Georgia,0,0,1,1,Georgia2007,Georgia2007,33955.5,33955.5,455903.975,455903.975,4.5,4.5,-4.255319149,,0.225,0.225,3.356666667,3.356666667,13.03003749,1.210948418,-0.108672805,,1082.795699,1082.795699,8.635948098,
2008,Georgia,0,0,1,0,Georgia2008,Georgia2008,38440,38440,445764.625,445764.625,6.2,6.2,37.77777778,,-4.75,-4.75,3.411764706,3.411764706,13.00754635,1.227229667,0.087370575,,1087.5,1087.5,1.641451013,
2009,Georgia,0,0,1,1,Georgia2009,Georgia2009,37016.75,37016.75,428740.675,428740.675,9.9,9.9,59.67741935,,0.25,0.25,3.386666667,3.386666667,12.96860753,1.219846154,-4.917142563,,1209.52381,1209.52381,-0.735632178,
2010,Georgia,0,0,1,1,Georgia2010,Georgia2010,35100,35100,433727.2,433727.2,10.5,10.5,6.060606061,,2.425,2.425,3.36996337,3.36996337,12.98017104,1.214901875,0.252637281,,1150,1150,-0.493207589,
2011,Georgia,0,0,1,1,Georgia2011,Georgia2011,36770,36770,441626.725,441626.725,10.2,10.2,-2.857142857,,1.575,1.575,3.353703704,3.353703704,12.99822029,1.210065318,2.4110312,,1160.897436,1160.897436,-0.482487915,
2012,Georgia,0,0,1,1,Georgia2012,Georgia2012,37680,37680,447764.7,447764.7,9.2,9.2,-9.803921569,,1.575,1.575,3.285714286,3.285714286,13.01202315,1.189584067,1.577813503,,1150,1150,-2.027293524,
2013,Georgia,0,0,1,1,Georgia2013,Georgia2013,39101.5,39101.5,454908.95,454908.95,8.2,8.2,-10.86956522,,1.9,1.9,3.242857143,3.242857143,13.02785257,1.176454775,1.5569546,,1107.317073,1107.317073,-1.30434783,
2014,Georgia,0,0,1,1,Georgia2014,Georgia2014,38171,38171,470009.75,470009.75,7.1,7.1,-13.41463415,,4.425,4.425,3.155172414,3.155172414,13.06050872,1.149043142,1.884644061,,1076.470588,1076.470588,-2.703934374,
2015,Georgia,0,0,1,1,Georgia2015,Georgia2015,40615,40615,489182.35,489182.35,6,6,-15.49295775,,4.075,4.075,3.033333333,3.033333333,13.1004906,1.109662125,4.39673003,,1011.111111,1011.111111,-3.861566501,
2016,Georgia,0,0,1,1,Georgia2016,Georgia2016,39881,39881,506816.175,506816.175,5.4,5.4,-10,,3.525,3.525,2.947882736,2.947882736,13.13590364,1.081087196,4.058411916,,952.6315789,952.6315789,-2.817052649,
2017,Georgia,0,0,1,1,Georgia2017,Georgia2017,43715,43715,524874.7,524874.7,4.7,4.7,-12.96296296,,2.375,2.375,2.8171875,2.8171875,13.17091485,1.035739047,3.516387954,,901.5,901.5,-4.433529,
2018,Georgia,0,0,1,1,Georgia2018,Georgia2018,42926,42926,539300.325,539300.325,3.9,3.9,-17.0212766,,3.425,3.425,2.764880952,2.764880952,13.19802788,1.016997579,2.348011524,,919.8019802,919.8019802,-1.856693884,
2019,Georgia,0,0,1,1,Georgia2019,Georgia2019,42505,42505,558277.25,558277.25,3.6,3.6,-7.692307692,,0.4,0.4,2.765714286,2.765714286,13.23261098,1.017298933,3.424964515,,864.2857143,864.2857143,0.03013996,
2020,Georgia,0,0,1,0,Georgia2020,Georgia2020,44516.5,44516.5,536693,536693,6.5,6.5,80.55555556,,2.9,2.9,2.758333333,2.758333333,13.19318152,1.014626632,0.272370549,,928.0373832,928.0373832,-0.266873301,
2006,Hawaii,0,0,1,1,Hawaii2006,Hawaii2006,34576.75,34576.75,68759.325,68759.325,2.6,2.6,-10.34482759,,1.475,1.475,2.248387097,2.248387097,11.13836764,0.810213113,2.998458333,,616.8141593,616.8141593,-7.621551153,
2007,Hawaii,0,0,1,1,Hawaii2007,Hawaii2007,35345.75,35345.75,70080.375,70080.375,2.8,2.8,7.692307692,,2.825,2.825,1.984848485,1.984848485,11.15739808,0.685542581,1.477984465,,545.8333333,545.8333333,-11.72122951,
2008,Hawaii,0,0,1,0,Hawaii2008,Hawaii2008,34884.75,34884.75,70460.825,70460.825,4.3,4.3,53.57142857,,-4,-4,2.046783626,2.046783626,11.16281216,0.716269598,2.772365797,,583.3333333,583.3333333,3.120396417,
2009,Hawaii,0,0,1,1,Hawaii2009,Hawaii2009,37150,37150,67927.5,67927.5,7.2,7.2,67.44186047,,0.925,0.925,2.042042042,2.042042042,11.12619624,0.713950308,-4.071931685,,566.6666667,566.6666667,-0.231660247,
2010,Hawaii,1,1,0,1,Hawaii2010,Hawaii2010,32975.5,32975.5,69628.1,69628.1,6.9,6.9,-4.166666667,,2.675,2.675,2.15625,2.15625,11.1509235,0.768370602,0.908388832,,627.2727273,627.2727273,5.592830885,
2011,Hawaii,1,1,0,1,Hawaii2011,Hawaii2011,37320,37320,70646.6,70646.6,6.8,6.8,-1.449275362,,1.4,1.4,2.10625,2.10625,11.16544526,0.744909115,2.642725049,,635.8490566,635.8490566,-2.31884058,
2012,Hawaii,1,1,0,1,Hawaii2012,Hawaii2012,37835.75,37835.75,71905.3,71905.3,6,6,-11.76470588,,2.5,2.5,2.138461538,2.138461538,11.18310525,0.760086663,1.356305089,,631.8181818,631.8181818,1.529331181,
2013,Hawaii,1,1,0,1,Hawaii2013,Hawaii2013,36811.5,36811.5,73063.225,73063.225,4.9,4.9,-18.33333333,,-0.6,-0.6,2.24,2.24,11.19908044,0.806475866,2.459392404,,675.862069,675.862069,4.748201461,
2014,Hawaii,1,1,0,1,Hawaii2014,Hawaii2014,41779,41779,73512.4,73512.4,4.4,4.4,-10.20408163,,3.1,3.1,2.114285714,2.114285714,11.20520938,0.748717032,-0.600874421,,616.6666667,616.6666667,-5.612244911,
2015,Hawaii,1,1,0,1,Hawaii2015,Hawaii2015,40852,40852,75869.475,75869.475,3.6,3.6,-18.18181818,,2.425,2.425,2.190607735,2.190607735,11.23676971,0.78417901,3.086115433,,624.4094488,624.4094488,3.609825318,
2016,Hawaii,1,1,0,1,Hawaii2016,Hawaii2016,41010,41010,77303.875,77303.875,3,3,-16.66666667,,2.1,2.1,2.199460916,2.199460916,11.25549936,0.788212292,2.436356855,,608.9552239,608.9552239,0.404142689,
2017,Hawaii,1,1,0,1,Hawaii2017,Hawaii2017,43014,43014,78941.625,78941.625,2.4,2.4,-20,,1.225,1.225,2.066666667,2.066666667,11.27646393,0.725937004,2.070461494,,601.4925373,601.4925373,-6.037581665,
2018,Hawaii,1,1,0,1,Hawaii2018,Hawaii2018,48988.75,48988.75,79854.75,79854.75,2.4,2.4,0,,-0.975,-0.975,2.09425,2.09425,11.28796464,0.739195494,1.235220671,,588.6858749,588.6858749,1.334677403,
2019,Hawaii,1,1,0,1,Hawaii2019,Hawaii2019,50015,50015,79175.4,79175.4,2.5,2.5,4.166666667,,-1.475,-1.475,2.02452381,2.02452381,11.27942092,0.705334517,-1.025579712,,566.8666667,566.8666667,-3.329411006,
2020,Hawaii,1,1,0,0,Hawaii2020,Hawaii2020,50006,50006,70625.15,70625.15,11.6,11.6,364,,-4.9,-4.9,2.114014252,2.114014252,11.16514159,0.748588629,-1.612230521,,593.3333333,593.3333333,4.420320549,
2006,Idaho,0,0,1,1,Idaho2006,Idaho2006,32575,32575,57613.75,57613.75,3.5,3.5,-12.5,,0.575,0.575,2.9,2.9,10.96151653,1.064710737,4.895787866,,807.2164948,807.2164948,0.355263168,
2007,Idaho,0,0,1,1,Idaho2007,Idaho2007,34412.5,34412.5,58670.9,58670.9,3.1,3.1,-11.42857143,,3.375,3.375,3.741496599,3.741496599,10.97969914,1.319485692,0.481483601,,1100,1100,29.0171241,
2008,Idaho,0,0,1,0,Idaho2008,Idaho2008,35008,35008,60309.45,60309.45,5.1,5.1,64.51612903,,-2.55,-2.55,3.246666667,3.246666667,11.00724409,1.177628829,3.348540902,,974,974,-13.22545454,
2009,Idaho,0,0,1,1,Idaho2009,Idaho2009,33238,33238,57327.975,57327.975,8.8,8.8,72.54901961,,-0.525,-0.525,3.339285714,3.339285714,10.956544,1.205756926,-2.801606833,,984.2105263,984.2105263,2.85274272,
2010,Idaho,0,0,1,1,Idaho2010,Idaho2010,34590,34590,58281.75,58281.75,9,9,2.272727273,,0.4,0.4,3.417857143,3.417857143,10.97304429,1.229013788,-0.685032688,,1029.032258,1029.032258,2.35294119,
2011,Idaho,0,0,1,1,Idaho2011,Idaho2011,32932.75,32932.75,58226.225,58226.225,8.3,8.3,-7.777777778,,0.325,0.325,3.299283154,3.299283154,10.97209113,1.193705219,0.327928963,,1022.777778,1022.777778,-3.469249417,
2012,Idaho,0,0,1,1,Idaho2012,Idaho2012,34180,34180,58323.95,58323.95,7.2,7.2,-13.25301205,,2.325,2.325,3.178947368,3.178947368,10.97376809,1.156550126,0.285138001,,963.8297872,963.8297872,-3.647331265,
2013,Idaho,0,0,1,1,Idaho2013,Idaho2013,35109.75,35109.75,60631.225,60631.225,6.1,6.1,-15.27777778,,3.775,3.775,3.084210526,3.084210526,11.0125653,1.126295717,2.241612861,,965.9340659,965.9340659,-2.980132447,
2014,Idaho,0,0,1,1,Idaho2014,Idaho2014,35596.5,35596.5,62454.025,62454.025,4.8,4.8,-21.31147541,,2.875,2.875,3.440972222,3.440972222,11.04218597,1.235754054,3.752580856,,991,991,11.56735875,
2015,Idaho,0,0,1,1,Idaho2015,Idaho2015,38960,38960,63081.225,63081.225,4.2,4.2,-12.5,,2.15,2.15,3,3,11.05217846,1.098612289,2.905119733,,900,900,-12.81533804,
2016,Idaho,0,0,1,1,Idaho2016,Idaho2016,37354,37354,65479.05,65479.05,3.8,3.8,-9.523809524,,1.55,1.55,2.995900137,2.995900137,11.08948552,1.097244733,1.962331302,,888.1422925,888.1422925,-0.1366621,
2017,Idaho,0,0,1,1,Idaho2017,Idaho2017,40309,40309,66980.525,66980.525,3.2,3.2,-15.78947368,,6.7,6.7,2.91503268,2.91503268,11.11215718,1.069881031,1.52640041,,825.9259259,825.9259259,-2.69927078,
2018,Idaho,0,0,1,1,Idaho2018,Idaho2018,42000,42000,71075.35,71075.35,2.8,2.8,-12.5,,4.025,4.025,2.782874618,2.782874618,11.17149586,1.023484429,6.656839389,,827.2727273,827.2727273,-4.533673427,
2019,Idaho,0,0,1,1,Idaho2019,Idaho2019,42001,42001,73911.95,73911.95,3,3,7.142857143,,2.425,2.425,2.8,2.8,11.2106298,1.029619417,4.029592947,,816.6666667,816.6666667,0.615384606,
2020,Idaho,0,0,1,0,Idaho2020,Idaho2020,48781,48781,73655.425,73655.425,5.4,5.4,80,,6.1,6.1,2.694520548,2.694520548,11.20715308,0.991220284,2.380152598,,756.5384615,756.5384615,-3.767123286,
2006,Illinois,1,1,0,1,Illinois2006,Illinois2006,36020.5,36020.5,704827.575,704827.575,4.5,4.5,-21.05263158,,0.625,0.625,2.925566343,2.925566343,13.46570848,1.073488083,2.603704958,,941.6666667,941.6666667,1.758829322,
2007,Illinois,1,1,0,1,Illinois2007,Illinois2007,36754,36754,712619.8,712619.8,5,5,11.11111111,,0.225,0.225,2.8125,2.8125,13.47670332,1.034073768,0.616433896,,900,900,-3.864767698,
2008,Illinois,1,1,0,0,Illinois2008,Illinois2008,38918,38918,706616.475,706616.475,6.3,6.3,26,,-3.25,-3.25,2.73556231,2.73556231,13.46824333,1.006337013,0.159204978,,900,900,-2.735562311,
2009,Illinois,1,1,0,1,Illinois2009,Illinois2009,38536,38536,688160.95,688160.95,10.2,10.2,61.9047619,,0.5,0.5,2.8125,2.8125,13.44177803,1.034073768,-3.40843025,,900,900,2.812500001,
2010,Illinois,1,1,0,1,Illinois2010,Illinois2010,39043,39043,698179.575,698179.575,10.4,10.4,1.960784314,,2.625,2.625,2.884666667,2.884666667,13.45623162,1.059409353,0.473497698,,912.8691983,912.8691983,2.565925938,
2011,Illinois,1,1,0,1,Illinois2011,Illinois2011,39583.5,39583.5,711283.375,711283.375,9.7,9.7,-6.730769231,,3.275,3.275,2.87,2.87,13.47482619,1.05431203,2.606304929,,956.6666667,956.6666667,-0.508435417,
2012,Illinois,1,1,0,1,Illinois2012,Illinois2012,39120,39120,726399.1,726399.1,9,9,-7.216494845,,-0.225,-0.225,2.815286624,2.815286624,13.49585487,1.035064077,3.255574161,,920.8333333,920.8333333,-1.906389408,
2013,Illinois,1,1,0,1,Illinois2013,Illinois2013,42000,42000,726124.95,726124.95,9,9,0,,0.225,0.225,2.825,2.825,13.49547739,1.038508365,-0.263741065,,941.6666667,941.6666667,0.345022632,
2014,Illinois,1,1,0,1,Illinois2014,Illinois2014,43800,43800,741194,741194,7.1,7.1,-21.11111111,,2.75,2.75,2.696969697,2.696969697,13.51601768,0.992128808,0.224336624,,890,890,-4.532046124,
2015,Illinois,0,0,1,1,Illinois2015,Illinois2015,42856,42856,751754.95,751754.95,6,6,-15.49295775,,-0.05,-0.05,2.647058824,2.647058824,13.53016569,0.973449146,2.705944331,,900,900,-1.850627875,
2016,Illinois,0,0,1,1,Illinois2016,Illinois2016,46298,46298,749333.5,749333.5,5.8,5.8,-3.333333333,,0.175,0.175,2.554285714,2.554285714,13.52693942,0.937772621,-0.064270565,,843.3962264,843.3962264,-3.504761933,
2017,Illinois,0,0,1,1,Illinois2017,Illinois2017,47505,47505,755594.675,755594.675,4.9,4.9,-15.51724138,,2.825,2.825,2.48603352,2.48603352,13.53526037,0.910688477,0.145688047,,809.0909091,809.0909091,-2.672065761,
